,date,PLNT_closingprice,ANPDY_closingprice,PEP_closingprice,DKS_closingprice,MODG_closingprice,COLM_closingprice,BGFV_closingprice,HKD_closingprice,CHDN_closingprice,MSGE_closingprice,WWE_closingprice,JPY_closingprice,RCI_closingprice,HGLD_closingprice,SGD_closingprice,CMCSA_closingprice,VFC_closingprice,EURUSD_closingprice,LSXMK_closingprice,BGI_closingprice,UAA_closingprice,DECK_closingprice,NZDUSD_closingprice,AUDUSD_closingprice,MTN_closingprice,PTON_closingprice,WWW_closingprice,FL_closingprice,CNY_closingprice,ASCCF_closingprice,DIS_closingprice,LULU_closingprice,SKX_closingprice,T_closingprice,PUM.DE_closingprice,EA_closingprice,ANGL.TA_closingprice,ONON_closingprice,GBPUSD_closingprice,ADDYY_closingprice,NKE_closingprice,INR_closingprice,SHMDF_closingprice,cotton_closingprice,natural_closingprice,gold_closingprice,heating_closingprice,crude_closingprice,WWW_neg,WWW_neu,WWW_pos,WWW_compound,VFC_neg,VFC_neu,VFC_pos,VFC_compound,PLNT_neg,PLNT_neu,PLNT_pos,PLNT_compound,WWE_neg,WWE_neu,WWE_pos,WWE_compound,ANGL.TA_neg,ANGL.TA_neu,ANGL.TA_pos,ANGL.TA_compound,BGI_neg,BGI_neu,BGI_pos,BGI_compound,ADDYY_neg,ADDYY_neu,ADDYY_pos,ADDYY_compound,DECK_neg,DECK_neu,DECK_pos,DECK_compound,MSGE_neg,MSGE_neu,MSGE_pos,MSGE_compound,EA_neg,EA_neu,EA_pos,EA_compound,FL_neg,FL_neu,FL_pos,FL_compound,NKE_neg,NKE_neu,NKE_pos,NKE_compound,ASCCF_neg,ASCCF_neu,ASCCF_pos,ASCCF_compound,UAA_neg,UAA_neu,UAA_pos,UAA_compound,ONON_neg,ONON_neu,ONON_pos,ONON_compound,PTON_neg,PTON_neu,PTON_pos,PTON_compound,T_neg,T_neu,T_pos,T_compound,PUM.DE_neg,PUM.DE_neu,PUM.DE_pos,PUM.DE_compound,RCI_neg,RCI_neu,RCI_pos,RCI_compound,CHDN_neg,CHDN_neu,CHDN_pos,CHDN_compound,COLM_neg,COLM_neu,COLM_pos,COLM_compound,MODG_neg,MODG_neu,MODG_pos,MODG_compound,DKS_neg,DKS_neu,DKS_pos,DKS_compound,LSXMK_neg,LSXMK_neu,LSXMK_pos,LSXMK_compound,SHMDF_neg,SHMDF_neu,SHMDF_pos,SHMDF_compound,ANPDY_neg,ANPDY_neu,ANPDY_pos,ANPDY_compound,DIS_neg,DIS_neu,DIS_pos,DIS_compound,PEP_neg,PEP_neu,PEP_pos,PEP_compound,CMCSA_neg,CMCSA_neu,CMCSA_pos,CMCSA_compound,MTN_neg,MTN_neu,MTN_pos,MTN_compound,LULU_neg,LULU_neu,LULU_pos,LULU_compound,SKX_neg,SKX_neu,SKX_pos,SKX_compound,BGFV_neg,BGFV_neu,BGFV_pos,BGFV_compound,HGLD_neg,HGLD_neu,HGLD_pos,HGLD_compound
936,2019-10-11,57.83,226.75,137.09,39.18,19.96,97.81,2.36,7.8404,64.72,,68.28,107.852,48.15,0.05,1.3709,44.63,89.71,1.1004,42.06,0.92,19.82,150.0,0.6318,0.676,225.51,22.11,28.2,42.47,7.0837,14.65,129.84,199.55,36.35,28.3,69.6,93.75,,,1.243,153.6,93.56,70.759,143.0,63.88,2.214,"1,488.70",1.9576,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,2019-10-10,57.02,214.87,136.64,39.02,19.77,95.95,2.35,7.8409,64.64,,66.07,107.182,47.74,0.05,1.3751,44.3,88.33,1.098,41.45,0.93,19.5,142.89,0.6286,0.6714,223.46,22.8,27.07,41.54,7.0935,14.65,128.88,191.61,35.32,27.92,69.35,92.21,"4,319.00",,1.221,151.94,92.72,70.882,143.0,61.42,2.218,"1,500.90",1.9208,53.55,,,,,,,,,,,,,,,,,,,,,0.0,0.903,0.097,0.1027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,2019-10-09,56.24,214.87,136.83,38.2,19.14,95.66,2.17,7.8432,63.78,,65.26,106.951,47.62,0.05,1.3791,44.05,87.39,1.0956,40.65,0.91,19.14,141.04,0.6299,0.6727,221.95,23.25,27.0,40.72,7.1138,14.65,128.06,192.0,35.3,27.86,70.15,92.8,,,1.22,151.74,91.82,70.949,145.2,61.01,2.234,"1,512.80",1.9193,52.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,2019-10-08,56.14,214.87,137.08,37.2,18.33,94.72,2.04,7.8417,63.31,,66.54,106.811,47.72,0.05,1.3782,43.64,86.62,1.0947,40.88,0.95,18.7,138.55,0.6289,0.6725,222.48,22.33,26.89,40.14,7.1148,14.65,128.37,188.94,35.3,28.23,70.15,92.16,,,1.2199,147.84,90.41,70.828,145.2,60.24,2.288,"1,503.90",1.9101,52.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,2019-10-07,57.21,216.08,137.97,37.9,18.54,94.19,2.11,7.841,63.12,,69.0,106.689,48.46,0.05,1.3792,44.33,87.8,1.0964,41.34,0.95,19.1,142.77,0.6285,0.6733,224.2,22.49,27.28,41.1,7.1474,14.65,129.04,190.81,36.39,28.34,68.8,93.32,"4,089.00",,1.229,148.95,92.4,70.815,145.2,60.75,2.303,"1,504.40",1.9033,52.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,2019-10-04,57.22,216.01,137.62,38.35,18.25,92.96,2.06,7.8408,62.1,,69.08,106.657,48.63,0.05,1.3778,44.29,87.4,1.0959,41.44,0.91,18.93,142.9,0.6304,0.6744,227.6,22.31,27.01,40.86,7.1474,14.65,128.61,189.95,35.9,28.04,68.1,94.34,,,1.2277,148.14,91.93,70.7625,145.2,60.59,2.352,"1,512.90",1.8945,52.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,2019-10-03,56.63,212.97,136.5,37.85,17.93,91.81,2.05,7.8404,60.63,,64.61,106.506,48.27,0.05,1.378,43.61,85.15,1.0942,40.53,0.96,18.68,140.91,0.6257,0.6704,223.02,21.14,26.32,40.04,7.1384,14.65,127.54,185.36,35.23,27.69,,92.88,"3,616.00",,1.2267,147.5,90.35,70.868,148.55,60.52,2.329,"1,513.80",1.876,52.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.741,0.259,0.4215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,2019-10-02,56.44,205.67,133.49,39.33,18.41,92.36,2.08,7.8389,60.44,,65.18,107.184,48.43,0.05,1.3835,43.97,86.67,1.0905,40.51,0.96,18.99,141.18,0.6221,0.6672,221.69,21.76,26.78,40.98,7.1384,14.65,127.57,187.12,35.33,27.89,67.55,92.44,"4,104.00",,1.2229,146.9,90.57,71.0055,153.65,60.25,2.247,"1,507.90",1.873,52.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158,0.842,0.0,-0.4588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,2019-10-01,58.0,205.67,136.09,40.27,18.78,96.74,2.09,7.8364,61.45,,71.16,107.67,48.7,0.05,1.3815,44.48,88.42,1.0882,40.71,0.96,19.73,145.88,0.6207,0.6674,224.41,22.51,27.82,41.77,7.1384,14.65,129.51,191.32,36.45,28.23,69.65,95.13,,,1.2211,153.62,92.06,70.6065,153.65,59.9,2.283,"1,489.00",1.8985,53.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,
945,2019-09-30,56.69,205.75,135.87,40.04,18.97,96.19,2.07,7.8384,61.0,,70.11,107.745,48.73,0.05,1.3807,44.77,88.65,1.0888,41.09,0.9,19.57,143.44,0.6251,0.6742,226.76,25.0,27.76,42.11,7.1128,14.65,129.82,190.05,36.55,28.35,69.45,95.68,,,1.2285,154.04,92.5,70.3753,153.65,59.75,2.33,"1,472.90",1.9056,54.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,2019-09-27,57.16,207.55,134.67,39.88,18.96,96.37,2.25,7.8381,60.67,,69.63,107.656,48.65,0.05,1.3793,44.33,87.91,1.0906,40.96,0.91,19.5,141.27,0.628,0.6744,236.09,23.75,28.13,41.04,7.1115,14.65,128.92,188.55,36.25,28.08,69.25,95.05,,,1.2273,154.6,91.6,70.366,153.65,59.82,2.404,"1,506.40",1.9416,55.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,2019-09-26,58.9,207.04,135.01,39.13,19.19,97.01,2.2,7.8366,60.72,,69.59,107.435,49.56,0.05,1.3777,44.25,87.02,1.0925,40.79,0.91,19.5,134.91,0.6272,0.6748,230.21,24.75,28.25,39.97,7.1134,14.65,129.06,189.64,35.86,28.08,67.35,95.66,"4,104.00",,1.2305,151.1,90.25,70.8315,153.65,59.2,2.428,"1,515.20",1.9551,56.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.273,0.49,0.238,-0.128,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,
948,2019-09-25,60.17,207.04,134.51,38.61,18.86,95.69,2.24,7.8354,60.58,,69.01,107.005,49.73,0.05,1.3751,45.32,86.67,1.0948,40.5,0.91,19.35,131.73,0.6275,0.674,233.96,,27.69,40.09,7.1036,14.65,131.22,190.57,35.66,28.13,67.5,95.83,"4,104.00",,1.2357,147.64,90.15,70.9348,153.65,59.37,2.502,"1,512.30",1.9539,56.49,,,,,0.0,0.794,0.206,0.3818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,2019-09-24,61.48,203.42,134.58,38.2,18.73,94.97,2.23,7.8354,60.78,,68.99,107.25,49.73,0.05,1.3751,45.45,85.75,1.0985,40.51,0.95,19.21,130.19,0.6289,0.6766,233.4,,27.65,39.63,7.0945,14.65,131.5,190.74,35.16,28.2,68.85,96.73,"4,102.00",,1.2416,150.2,86.76,70.7198,150.25,59.32,2.503,"1,540.20",1.9676,57.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.75,0.25,0.4588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,2019-09-23,60.04,200.06,134.96,37.7,19.07,94.83,2.12,7.8364,61.03,,70.66,107.31,49.35,0.05,1.3752,46.16,85.41,1.0968,40.92,0.93,19.62,135.74,0.626,0.6766,235.13,,27.81,39.6,7.0816,14.65,131.89,190.7,35.41,28.31,68.1,97.86,"4,080.00",,1.2415,149.3,86.8,70.7682,145.0,59.83,2.527,"1,531.50",1.997,58.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,2019-09-20,59.67,203.01,134.48,37.37,19.62,95.51,1.95,7.8302,60.99,,72.63,107.77,50.04,0.05,1.3735,46.18,85.67,1.0999,40.75,0.91,19.66,136.21,0.6257,0.6767,234.12,,27.8,39.78,7.073,14.65,131.61,189.18,35.47,28.08,68.0,98.27,,,1.2465,150.82,86.67,70.7123,145.0,59.13,2.534,"1,515.10",1.9863,58.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,2019-09-19,61.31,205.77,135.08,37.21,19.72,95.19,1.92,7.8238,61.83,,72.04,107.802,50.35,0.05,1.376,46.57,86.95,1.1024,40.96,0.91,20.1,136.3,0.63,0.6781,232.5,,28.23,40.27,7.076,14.65,133.0,193.17,34.59,27.79,67.95,98.28,"4,099.00",,1.2442,151.4,87.51,71.0545,145.0,58.99,2.538,"1,506.20",2.0049,58.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,2019-09-18,61.03,207.0,134.1,37.31,19.18,95.81,1.94,7.8226,61.46,,72.33,108.097,50.39,0.05,1.3727,46.46,86.57,1.1038,40.71,0.96,20.48,137.76,0.633,0.683,235.68,,28.32,39.84,7.0763,14.65,135.72,192.65,34.1,27.56,67.8,96.53,"4,099.00",,1.2441,150.04,87.21,71.083,145.0,59.36,2.637,"1,515.80",1.9733,58.11,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,2019-09-17,61.71,199.1,134.51,37.54,18.66,97.39,2.03,7.8165,61.57,,73.43,108.027,50.28,0.033,1.3739,45.88,86.47,1.0993,40.71,0.96,20.69,142.53,0.6324,0.6831,234.79,,28.61,39.41,7.0663,14.65,135.67,193.38,35.08,27.79,66.05,97.54,,,1.2395,149.01,86.47,71.355,145.0,60.12,2.668,"1,513.40",1.9896,59.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,2019-09-16,61.24,200.5,134.38,38.17,18.53,97.69,2.13,7.8165,61.49,,72.1,107.499,50.08,0.033,1.3725,45.79,88.14,1.0995,40.87,0.96,20.88,144.49,0.6351,0.6855,232.04,,29.13,39.82,7.0558,14.65,135.3,192.12,35.95,28.03,65.1,97.52,"4,099.00",,1.2402,147.34,86.67,70.978,145.0,61.59,2.681,"1,511.50",2.0838,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,2019-09-13,61.85,200.5,135.68,38.51,18.68,98.82,2.17,7.8212,61.88,,72.28,107.92,50.65,0.033,1.3715,46.79,89.95,1.1058,41.21,0.94,21.16,147.23,0.6377,0.686,236.43,,29.35,40.08,7.0784,14.65,137.11,194.86,36.8,28.5,66.65,98.16,,,1.2329,150.32,87.3,70.858,145.0,61.63,2.614,"1,499.50",1.8778,54.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,2019-09-12,63.08,196.3,136.74,37.65,18.97,100.11,2.25,7.8241,61.1,,71.99,107.54,50.61,0.033,1.3723,46.5,89.75,1.093,41.32,0.98,21.29,148.58,0.6415,0.6863,236.45,,29.01,40.09,7.0608,14.65,136.54,196.88,36.02,28.5,65.4,98.05,"4,222.00",,1.2286,150.84,86.22,70.864,145.0,62.25,2.574,"1,507.40",1.8851,55.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,2019-09-11,63.44,194.75,134.88,37.12,18.67,98.27,2.23,7.8385,61.4,,71.35,107.559,50.35,0.0469,1.3776,46.09,88.03,1.0986,41.17,0.98,20.3,148.09,0.6409,0.6849,235.23,,27.6,40.9,7.0996,14.35,134.93,192.0,35.26,28.48,65.0,98.76,"4,027.00",,1.2323,148.47,85.87,71.593,145.0,59.37,2.552,"1,503.20",1.9032,55.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,2019-09-10,62.32,197.24,134.68,37.39,18.01,97.44,2.15,7.8381,60.04,,69.08,107.205,50.01,0.0469,1.3784,46.01,88.83,1.1032,40.9,0.91,20.05,150.05,0.6411,0.685,228.0,,27.34,41.0,7.098,14.35,134.58,190.9,35.69,27.92,64.85,97.77,"4,062.00",,1.2308,147.25,86.29,71.734,145.0,59.5,2.58,"1,499.20",1.9312,57.4,,,,,,,,,,,,,0.375,0.625,0.0,-0.5574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.885,0.115,0.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,2019-09-09,62.79,200.61,135.43,35.26,18.02,95.7,1.83,7.8375,61.04,,70.04,106.77,49.87,0.0469,1.378,46.14,86.7,1.1016,40.79,0.86,19.51,153.06,0.6414,0.6839,232.28,,26.68,39.36,7.1057,14.35,138.48,194.06,34.78,27.73,67.2,97.44,"4,030.00",,1.2237,152.99,88.42,71.4878,145.0,59.12,2.585,"1,511.10",1.9277,57.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,
961,2019-09-06,64.84,202.31,136.02,35.33,17.79,95.04,1.76,7.8367,62.09,,71.76,106.63,49.04,0.0469,1.3788,46.2,86.8,1.1021,40.74,0.92,19.37,152.65,0.6371,0.6808,235.01,,26.31,39.3,7.1053,14.35,138.25,197.75,34.07,27.12,68.95,97.65,,,1.2289,153.59,88.02,71.476,144.8,58.73,2.496,"1,515.50",1.9003,56.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,2019-09-05,64.83,201.19,135.55,35.24,17.66,93.27,1.73,7.837,61.9,,70.57,106.336,48.85,0.0469,1.3821,45.99,83.28,1.1018,40.71,0.97,19.22,148.02,0.6357,0.6797,234.69,,25.35,38.81,7.1154,14.35,138.32,183.88,32.18,27.0,68.25,96.56,"4,102.00",,1.2213,150.9,87.28,71.771,144.89,59.16,2.435,"1,525.50",1.8885,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.816,0.184,0.2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,2019-09-04,67.07,200.64,137.25,33.97,17.34,91.72,1.69,7.8375,60.33,,69.17,105.832,49.41,0.0469,1.3837,44.22,81.31,1.0973,40.18,0.92,18.57,146.2,0.6328,0.676,237.12,,24.84,36.79,7.1375,14.35,136.39,179.99,30.98,26.77,67.1,94.76,"4,044.00",,1.2087,149.65,85.5,71.887,141.15,58.77,2.445,"1,560.40",1.8802,56.26,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,2019-09-03,66.47,203.6,135.88,33.43,17.15,90.38,1.68,7.8415,59.37,,68.46,105.75,48.72,0.0469,1.3901,43.53,80.25,1.093,39.49,0.95,18.24,144.12,0.6271,0.6689,233.7,,24.64,34.79,7.162,14.35,135.06,178.26,31.05,26.37,67.55,92.65,"4,050.00",,1.1959,148.0,83.62,71.73,141.15,58.31,2.358,"1,552.80",1.8033,53.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,2019-08-30,70.19,207.15,135.76,33.97,17.74,93.46,1.76,7.8342,61.53,,69.37,106.116,49.37,0.0469,1.386,44.03,81.9,1.0987,39.94,0.95,18.55,146.49,0.6291,0.6708,235.15,,25.7,35.97,7.1373,14.35,136.76,182.59,31.35,26.49,68.9,92.98,,,1.2162,147.94,84.41,71.377,141.15,59.05,2.285,"1,529.40",1.8282,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,2019-08-29,71.67,210.96,134.52,34.07,17.35,94.33,1.85,7.8418,62.35,,71.41,105.833,48.65,0.0469,1.3858,43.95,82.27,1.1056,40.04,0.82,18.34,144.75,0.6307,0.6718,237.89,,25.57,35.76,7.1319,14.35,137.42,184.16,30.75,26.47,68.6,92.59,"4,150.00",,1.2185,147.1,84.17,71.62,140.93,58.88,2.296,"1,536.90",1.864,56.71,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,2019-08-28,69.6,203.37,134.28,33.5,16.67,93.4,1.79,7.8436,60.51,,72.78,105.654,48.56,0.0469,1.3874,43.21,79.07,1.1074,39.01,0.8,17.64,139.6,0.6327,0.6736,234.82,,24.61,34.75,7.1475,14.35,133.52,178.53,29.53,26.08,67.2,91.57,"4,190.00",,1.2164,144.39,81.72,71.455,140.93,58.35,2.251,"1,549.10",1.851,55.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,2019-08-27,68.54,206.54,133.68,33.59,16.47,93.54,1.96,7.8429,61.15,,73.87,105.586,48.82,0.0469,1.3869,43.42,79.23,1.1089,38.9,0.89,17.76,138.66,0.636,0.6748,234.42,,24.81,35.13,7.1447,14.35,134.19,179.8,29.66,26.16,66.35,94.06,"4,185.00",,1.221,145.91,82.0,71.37,140.93,57.54,2.202,"1,551.80",1.8159,54.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,2019-08-26,66.77,195.0,130.59,31.81,16.86,92.67,1.96,7.8398,60.69,,73.75,104.871,49.37,0.0469,1.3854,42.55,78.79,1.1108,39.0,0.89,17.91,136.17,0.6364,0.6709,234.85,,24.6,33.12,7.095,14.35,132.55,180.16,29.08,26.22,65.2,93.25,"4,045.00",,1.2209,144.66,80.74,71.5025,140.93,57.66,2.23,"1,537.20",1.7924,53.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,2019-08-23,66.45,193.5,129.54,32.34,16.89,92.89,1.9,7.8364,60.4,,73.4,105.295,49.62,0.0469,1.3843,42.27,77.95,1.1053,38.92,0.92,17.85,135.82,0.637,0.6737,234.55,,24.39,33.74,7.0743,14.35,131.02,178.83,29.01,26.16,66.1,92.62,,,1.2196,143.51,80.03,71.4065,140.09,57.97,2.152,"1,537.60",1.8156,54.17,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
